S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17,S_18,S_19,S_20,S_21,S_22,S_23,S_24,S_25,S_26,S_27,S_28,S_29,S_30,S_31,S_32,S_33,S_34,S_35,S_36,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,D_15,D_16,D_17,D_18,D_19,D_20,D_21,D_22,D_23,D_24,D_25,D_26,D_27,D_28,D_29,D_30,D_31,D_32,D_33,D_34,D_35,D_36,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20,N_21,N_22,N_23,N_24,N_25,N_26,N_27,N_28,N_29,N_30,N_31,N_32,N_33,N_34,N_35,N_36,Su_1,Su_2,Su_3,Su_4,Su_5,Su_6,Su_7,Su_8,Su_9,Su_10,Su_11,Su_12,Su_13,Su_14,Su_15,Su_16,Su_17,Su_18,Su_19,Su_20,Su_21,Su_22,Su_23,Su_24,Su_25,Su_26,Su_27,Su_28,Su_29,Su_30,Su_31,Su_32,Su_33,Su_34,Su_35,Su_36,lSlotted_1,lSlotted_2,lSlotted_3,lSlotted_4,lSlotted_5,lSlotted_6,lSlotted_7,lSlotted_8,lSlotted_9,lSlotted_10,lSlotted_11,lSlotted_12,lSlotted_13,lSlotted_14,lSlotted_15,lSlotted_16,lSlotted_17,lSlotted_18,lSlotted_19,lSlotted_20,lSlotted_21,lSlotted_22,lSlotted_23,lSlotted_24,lSlotted_25,lSlotted_26,lSlotted_27,lSlotted_28,lSlotted_29,lSlotted_30,lSlotted_31,lSlotted_32,lSlotted_33,lSlotted_34,lSlotted_35,lSlotted_36,lUnslotted_1,lUnslotted_2,lUnslotted_3,lUnslotted_4,lUnslotted_5,lUnslotted_6,lUnslotted_7,lUnslotted_8,lUnslotted_9,lUnslotted_10,lUnslotted_11,lUnslotted_12,lUnslotted_13,lUnslotted_14,lUnslotted_15,lUnslotted_16,lUnslotted_17,lUnslotted_18,lUnslotted_19,lUnslotted_20,lUnslotted_21,lUnslotted_22,lUnslotted_23,lUnslotted_24,lUnslotted_25,lUnslotted_26,lUnslotted_27,lUnslotted_28,lUnslotted_29,lUnslotted_30,lUnslotted_31,lUnslotted_32,lUnslotted_33,lUnslotted_34,lUnslotted_35,lUnslotted_36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13285276304089,3.17119269822229,5.10877864945517,6.15531684182062,6.66886155298237,6.88406630125636,6.93101943188021,6.83843392762879,6.66890045456105,6.5238186173112,6.45972811982063,6.45850500342197,6.45611248261459,6.41311433784167,6.34725761607046,6.30282460162523,6.29931620222215,6.31514240938743,6.31633951282314,6.29270391896075,6.26322634816992,6.25098849805696,6.25866008932934,6.26935384277825,6.2672289838091,6.25319655495419,6.24069783823927,6.2396016126057,6.24672585082695,6.25153082522069,6.24809364303101,6.24026901611296,6.23581221007618,6.23760231458859,6.24192370517359,25,0.304402125820915,0.297493524198472,0.302731093967482,0.290140453612932,0.268188945738202,0.245003782320354,0.224131417614746,0.207031508233909,0.193916014735146,0.18390416187633,0.176062671227748,0.169693784539906,0.164396273196326,0.159964155618489,0.156241454359967,0.153077212293628,0.150315075541132,0.147846862709631,0.145644560041865,0.143692871505493,0.141952033849296,0.140365175148729,0.138879566808274,0.137484088751401,0.136192442309376,0.134998897437272,0.133876830542863,0.132795990670991,0.131744841247581,0.130737025917141,0.129783354690573,0.128873309924578,0.127986366019594,0.127110457693856,0.126251443970216,1,0.818729969668825,0.670317668746073,0.548806923940094,0.449322049127828,0.367870953447156,0.301184830566655,0.246587259632607,0.201886925866976,0.165289715019007,0.135326717307268,0.110795293786386,0.0907108203851502,0.0742671707063943,0.0608043541230011,0.0497820194236403,0.0407577655694849,0.0333693874058941,0.0273203398512119,0.0223678354272543,0.0183130983641263,0.0149933856395827,0.012275455155137,0.0100502183338681,0.00822836190547916,0.00673676305458681,0.00551555431420277,0.00451572062179254,0.00369713209004627,0.00302693341200442,0.00247822517771755,0.00202898419158419,0.00166117950793711,0.00136004873099097,0.00111350551964377,0.000911654494149446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3.99999119057097,3.99996693470481,3.99992018847982,3.99985744513321,3.99978674595234,3.99971250650197,3.99963710564926,3.99956218189119,3.99948886036107,3.99941723321444,3.99934665104291,3.99927637147392,3.99920616273554,3.99913629839217,3.99906707182591,3.99899840860487,3.99892994620157,3.99886140718348,3.99879282602935,3.99872442282788,3.9986563174207,3.99858840468924,3.9985204872324,3.99845248048292,3.99838446610206,3.99831656733615,3.99824880724834,3.99818109774833,3.99811334603009,3.99804554603304,3.99797776460254,3.99791005570387,3.99784240503949,3.99777475683544,3.99770707658504,1,2.91871541738182,8.14592062995622,13.1020696995251,15.7736654447494,17.0849213202156,17.6343643251581,17.7536631338582,17.5156746218353,17.0810575431242,16.7096024458999,16.545935349794,16.5432915749034,16.5373547542199,16.4271327266552,16.2583347858683,16.1445832283761,16.135798565262,16.1765075153627,16.1796004583799,16.1189834586806,16.0434233360488,16.012112394702,16.0318530843989,16.059307511561,16.0538605117941,16.0178753645294,15.985836589901,15.9830469372572,16.0013346140104,16.0136667592769,16.0048571771507,15.9847942576958,15.9733667158614,15.9779589662559,15.9890457657902,16,0.77949195427547,0.762083713937846,0.775445482916334,0.743151510047863,0.686906497225421,0.627519554712782,0.574062689646479,0.530271967599558,0.496686669769841,0.471048874624446,0.450967852808792,0.434657010827475,0.421089666518511,0.409738821448351,0.400205007289819,0.392101244809468,0.385026870485089,0.378705023215101,0.373064345449955,0.368065712862413,0.363607144795435,0.359542773355886,0.355737506613228,0.352163095337725,0.348854719347621,0.345797699452102,0.342923726328665,0.34015521464556,0.337462673599924,0.334881171379456,0.33243842624433,0.330107445640661,0.327835584517702,0.325591928964082,0.323391535573331,1,0.818728778946593,0.670314013384755,0.548799673755421,0.449311416537796,0.367857909348327,0.30117041829858,0.246572354965401,0.20187219631499,0.165275630829594,0.135313566898358,0.110783220980556,0.090699871340181,0.0742573355912259,0.060795592309593,0.0497742702490166,0.0407509536746406,0.0333634287724252,0.0273151486330695,0.0223633290356863,0.0183091996345681,0.014990023090062,0.0122725629076633,0.0100477363720542,0.00822623639866395,0.00673494631784347,0.00551400435311786,0.00451440052047261,0.0036960094775271,0.00302598004713136,0.0024774165692523,0.00202829919205616,0.00166059989417183,0.00135955881814793,0.00111309183367655,0.000911305492969055,0.8,0.799998238114194,0.799993386940962,0.799984037695964,0.799971489026641,0.799957349190467,0.799942501300394,0.799927421129852,0.799912436378238,0.799897772072214,0.799883446642887,0.799869330208583,0.799855274294784,0.799841232547108,0.799827259678434,0.799813414365183,0.799799681720974,0.799785989240314,0.799772281436695,0.79975856520587,0.799744884565576,0.799731263484141,0.799717680937849,0.79970409744648,0.799690496096584,0.799676893220412,0.799663313467231,0.799649761449668,0.799636219549665,0.799622669206019,0.799609109206608,0.799595552920508,0.799582011140773,0.799568481007898,0.799554951367088,0.799541415317008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3.99997979715972,3.99992367563927,3.99981599938424,3.99967188588984,3.99950967629593,3.99933942356312,3.99916655528085,3.99899482289586,3.99882678925317,3.99866263750573,3.99850086244072,3.99833976662199,3.99817883648986,3.99801871052664,3.99786005665659,3.99770269186527,3.99754577937617,3.99738868901868,3.99723150934079,3.99707474790041,3.9969186742474,3.99676304094105,3.99660739460335,3.99645154600985,3.99629568680017,3.9961400993247,3.99598483275748,3.99582968240158,3.9956744363491,3.99551908360731,3.99536377906588,3.99520864539561,3.99505364769257,3.99489865730003,3.99474359612329,2,6.85182012045717,19.0020581310834,30.447621969859,36.5855113684866,39.5994997324601,40.861875853725,41.1322086186295,40.5752706860887,39.5654239123772,38.705170910497,38.3285515994899,38.3251518906558,38.3123922280966,38.0563066888552,37.6643204988058,37.4009467393123,37.3817164195066,37.4770357643395,37.4843243583986,37.3433444361617,37.1678551029692,37.0954677251015,37.1417385636697,37.2057322387781,37.1930714592642,37.1094070839786,37.0349954899738,37.0286296959153,37.0712446508639,37.0999700494112,37.0795165159024,37.0328897166621,37.0063304709812,37.0170134246839,37.0428147853408,27,1.80545592818424,1.76679108289566,1.79741495577367,1.72228448301274,1.59180365587131,1.45415303535484,1.33028628494738,1.228846193941,1.15105960869623,1.09167984871827,1.04516335913114,1.00737351515349,0.975938087688066,0.949640070062117,0.927553332458515,0.908778503521285,0.892385427709043,0.877734203251639,0.864662280485343,0.853079680223935,0.842748889557417,0.833330261423745,0.824510441658324,0.816225391329665,0.808557768540969,0.8014733502044,0.794812933153696,0.788396025449871,0.782154605287024,0.776170796634332,0.770509131676873,0.76510667843782,0.759840917400215,0.754640089021797,0.749539438788511,6,4.91235736579166,4.021836717677,3.29270432559121,2.69573142858912,2.206979581931,111.573457668949,481.897228088454,863.467194634253,940.993976669592,832.618783451684,703.76256499668,709.457744910046,836.365718252145,944.813960620762,934.775274319584,843.692909348003,785.655114980928,820.679885944479,901.335732940965,939.594036650951,905.027353590579,847.325896622354,831.884563416669,869.349009080476,913.3720458622,917.947440956482,885.222591224914,855.780854143707,859.974870336656,888.432515329225,907.815458407079,899.728238405447,877.258670958862,865.716351574091,875.525002014215,0.8,0.799995959431944,0.799984735127854,0.799963199876848,0.799934377177969,0.799901935259185,0.799867884712624,0.799833311056169,0.799798964579172,0.799765357850634,0.799732527501146,0.799700172488144,0.799667953324398,0.799635767297972,0.799603742105328,0.799572011331318,0.799540538373054,0.799509155875235,0.799477737803737,0.799446301868158,0.799414949580083,0.799383734849479,0.79935260818821,0.799321478920669,0.799290309201971,0.799259137360034,0.79922801986494,0.799196966551497,0.799165936480316,0.79913488726982,0.799103816721461,0.799072755813177,0.799041729079123,0.799010729538514,0.798979731460007,0.798948719224658,0,0,0,0,0,121.111694428536,430.919295383854,517.410455192669,258.274013629912,68.6659637092468,24.3874448041991,147.068164312109,281.948257769315,286.967876439569,177.928925501815,86.500423493545,104.739619774626,195.81054603451,253.164394347004,222.519564327075,149.820952818496,117.380079976082,152.465123040973,207.750070802009,222.481104387178,187.762869919012,147.522661078966,144.598635197573,175.821169685131,203.431584785469,199.111762589025,172.679837113778,155.193163047354,162.754876570003,184.003613512107,194.598940518635
64,63.9993177305867,63.9973981879195,63.9937544843725,63.9889090478238,63.9834672087847,63.9778060132255,63.9722472857976,63.9670118126642,63.962066453519,63.957234514634,63.9523911400837,63.9475264666108,63.9427201655832,63.9380294846207,63.9334226255076,63.9288187066346,63.9241741482724,63.9195170296979,63.9149017983867,63.9103446891189,63.9058104260634,63.901255542835,63.8966735878261,63.8920944714007,63.8875460505968,63.8830243064828,63.8785019328238,63.873960147641,63.869406492399,63.8648622509587,63.8603375868893,63.8558223975271,63.8513000218202,63.8467654295401,63.842228415312,2,14.9480753998783,40.8116416020999,64.8146408111632,77.5347341500593,83.7895577671205,85.1610097134697,81.4937169758525,75.9534682161103,72.9239720677732,72.338741221395,73.0189126563875,72.95976117299,71.4953651517261,69.7183641045291,68.9995613405641,69.4785377999064,70.1025564047967,69.9107288391342,69.0102404225761,68.2750012013657,68.2947995980713,68.7981094399175,69.0738353329319,68.7852177434214,68.2580767781585,68.0278891226616,68.2415627433995,68.5630568900663,68.6066094651334,68.3447149279396,68.0810713708765,68.0737386099285,68.272496016631,68.4264013488411,68.3700230252689,34,3.81217146004579,3.7383994940589,3.80120509473038,3.64076597851295,3.36415382557522,3.07216934138015,2.80618398953361,2.58544009942345,2.41978805023081,2.29678442516177,2.20097355420416,2.12103191742652,2.05226764646956,1.99455091790713,1.94817716686426,1.91039396550414,1.87684788167264,1.84519783434791,1.81597266523551,1.79072924469941,1.76964282309088,1.75089301102892,1.73253123373205,1.71426757223804,1.69717012479061,1.68211460729212,1.66871031368837,1.65572303371505,1.64243104723614,1.62920460549922,1.61684335041347,1.60559217199482,1.59491140389123,1.58413690354472,1.57314867005648,19,15.5557030671841,12.7355171734042,10.4263092490351,68.6004790026766,503.042740199946,1000.9174042329,1094.1742294398,895.752114378646,733.31654148329,671.729492171939,769.679955841135,911.415092607263,956.702198605848,886.890143348423,800.935766655356,793.8356881459,862.126659487453,926.405980565425,925.875928568022,876.024559991154,838.483433132583,850.237557355449,891.247212967589,915.70136329697,903.142991560492,874.161678321594,861.714450212094,875.442239897374,896.91992622069,903.351176097608,891.636261054651,877.261136753507,875.238371462377,885.489512592327,895.338629737854,12.8,12.7998635461173,12.7994796375839,12.7987508968745,12.7977818095648,12.7966934417569,12.7955612026451,12.7944494571595,12.7934023625328,12.7924132907038,12.7914469029268,12.7904782280167,12.7895052933222,12.7885440331166,12.7876058969241,12.7866845251015,12.7857637413269,12.7848348296545,12.7839034059396,12.7829803596773,12.7820689378238,12.7811620852127,12.780251108567,12.7793347175652,12.7784188942801,12.7775092101194,12.7766048612966,12.7757003865648,12.7747920295282,12.7738812984798,12.7729724501917,12.7720675173779,12.7711644795054,12.770260004364,12.769353085908,12.7684456830624,0,0,0,66.2741675863082,493.08230283934,650.004921352642,303.178557805397,0,0,78.7713376385367,242.478775958809,310.38851737224,232.328247109011,114.390004354059,82.6095488609965,152.417461388547,234.182018814486,243.419658904148,184.771111446411,130.24427198802,133.852444456226,180.732607241953,215.364586898266,205.302882679589,169.356552575691,148.722814813461,161.16752194359,187.558205730838,198.856088359084,186.551367585161,167.815829925693,162.536562430176,173.289770357211,186.427953408313,188.035464387942,178.827964018329
231,230.995467939113,230.982070194199,230.956898675034,230.923942735683,230.888409006951,230.853906057499,230.821682734937,230.791400168788,230.762117967072,230.732991084299,230.703874565954,230.675254662382,230.647534277803,230.62053086971,230.593671754419,230.566577341804,230.539371834275,230.512441420112,230.485968778325,230.459752434616,230.433451627865,230.406940442263,230.380390997112,230.354041143179,230.327932169406,230.301889409979,230.275728336809,230.249440289411,230.223170492194,230.197042540853,230.171032550656,230.145014193565,230.118902279254,230.092731927509,230.066602554374,1,29.2087816174665,79.3465540223524,124.471166520134,146.489771445916,148.510752886695,139.953909962463,130.483371974317,124.072516321812,122.096188501366,122.536448730883,121.780739853944,118.482562697003,114.574847728668,112.699685158805,113.311981947477,114.479367936226,114.172000523696,112.319302432205,110.557385710942,110.272707574792,111.202449573593,111.939736638244,111.537464716397,110.400034921492,109.655961572483,109.885342641863,110.604368962439,110.91940977308,110.501960231788,109.836049722622,109.595818013803,109.923186650549,110.362609046585,110.422711678373,110.078482636525,46,7.27385627847953,7.16230159704811,7.27209398854901,6.95552888343441,6.40710087523687,5.82303091353978,5.31124398268473,4.90364439120864,4.59698755230083,4.3653574964717,4.1777613682932,4.0181447785072,3.88511233041952,3.77921886817882,3.69509611292473,3.62304056228646,3.55537075477573,3.49171929406064,3.43627154790864,3.39081880544035,3.35230871636507,3.31565862343479,3.27838780889621,3.24234471139606,3.21049876880952,3.18322594301855,3.15808481307191,3.13240685191381,3.10587574132995,3.0803545927104,3.05739576584824,3.03656879984894,3.01612624490334,2.99491762706869,2.97341357416338,28,22.9239709210235,18.7673764190789,329.802361514063,664.020306058479,740.559145410214,606.218027239679,496.252514010937,460.408267747058,537.680452622739,659.631283077613,708.499490551974,657.17129153671,583.141177655552,573.323544556783,633.986862520361,697.104907731493,701.753060852876,655.634337743193,616.696710241535,626.069236201938,668.58616630715,697.092073978905,685.797538421112,653.487381947977,637.412310765943,652.273900644235,678.657841149044,688.229693473032,674.178445988646,654.89914356583,651.256470315809,664.793306785661,679.139025712346,679.716370682773,668.169025680044,46.2,46.1990935878227,46.1964140388398,46.1913797350067,46.1847885471367,46.1776818013902,46.1707812114997,46.1643365469875,46.1582800337576,46.1524235934144,46.1465982168598,46.1407749131908,46.1350509324765,46.1295068555606,46.124106173942,46.1187343508838,46.1133154683607,46.1078743668551,46.1024882840224,46.0971937556649,46.0919504869232,46.086690325573,46.0813880884526,46.0760781994223,46.0708082286358,46.0655864338812,46.0603778819958,46.0551456673618,46.0498880578823,46.0446340984388,46.0394085081706,46.0342065101313,46.029002838713,46.0237804558508,46.0185463855017,46.0133205108748,0,0,346.95163131292,434.794490736714,217.371976682881,0,0,59.7717741495004,177.408948934144,242.172584853223,185.940060975114,85.1616621312167,49.8368827953735,105.871160610355,181.674677505852,196.524533521058,144.641055339377,89.5541856752832,88.2466715539338,133.758793324561,172.206259294267,165.256009416866,127.045194152181,101.595577677006,113.042464520854,143.960688259555,159.649013930225,146.379135345765,122.228969659846,113.647858413652,127.042630398691,145.269515484542,148.871421947282,136.550576965545,123.287628194378,122.858459964118
28,27.999107760383,27.996021394936,27.9904525883758,27.9836130955316,27.9765314294551,27.9697066121616,27.9632681063401,27.957174998751,27.9513154250408,27.9455976876061,27.9399881687105,27.9345028049139,27.9291530231584,27.9239092321912,27.9187171006674,27.913541238834,27.9083865737627,27.9032779322118,27.8982241302877,27.8932051308401,27.8881917559355,27.8831728080018,27.8781605770944,27.873172115219,27.8682088954858,27.8632558282198,27.8582976940857,27.8533335209149,27.8483744479657,27.8434296984332,27.8384967837123,27.8335652904655,27.8286283082758,27.8236885692303,27.8187538347844,1,54.42836691476,152.297297798839,222.482126434723,246.706279198071,244.073603760325,231.78084205031,218.360856469936,208.328423213643,202.216596325806,198.349354521397,194.459163713708,189.724730219909,185.288972258893,182.609321383318,181.747243980073,181.370597546521,180.213900415723,178.287086888878,176.623934877554,176.031526546437,176.261217487729,176.386956341562,175.82784420606,174.873031169803,174.242605490415,174.27469391664,174.625905949937,174.715395895495,174.347936718712,173.849910034309,173.652685749978,173.831168006878,174.078117690395,174.076910765446,173.821331746153,88,13.8718284105466,13.7464330648666,13.8740070117486,13.1845745095883,12.1116288555709,11.0195466135962,10.0654588157752,9.29907642944363,8.7088323491764,8.25321072890959,7.8900089464937,7.59443140856763,7.35259310191423,7.15351275340128,6.98583793523273,6.83970980550782,6.70976018877892,6.59490788162886,6.49491249788989,6.40739151811198,6.328148533988,6.2538679278081,6.18395928033978,6.11958319603584,6.0611451276449,6.0071271847534,5.95527626267893,5.90452747248286,5.85553949869267,5.80939210409549,5.76606075661143,5.72433051432449,5.68303328569874,5.64213451992089,5.60246014715182,121,205.012534328569,273.222586547175,452.500023754822,487.736313116869,399.21300363123,326.759784271422,299.965357672161,350.48107870863,426.283444386793,464.285730791974,444.086182193297,404.386767610218,395.377661412631,427.415571096679,467.347444531153,478.508376732979,457.861126289415,433.888059786906,433.42480882295,455.275351310659,475.833367070589,476.155600231858,460.195675155695,447.362403162871,450.774162795125,465.143311913473,474.93060795173,471.492347024979,460.696172271674,454.807181831045,459.230003528158,468.136755126927,472.063530630004,468.038152648546,461.457417667442,5.6,5.59982155207659,5.5992042789872,5.59809051767517,5.59672261910633,5.59530628589103,5.59394132243232,5.59265362126803,5.5914349997502,5.59026308500816,5.58911953752121,5.5879976337421,5.58690056098278,5.58583060463169,5.58478184643824,5.58374342013347,5.58270824776681,5.58167731475254,5.58065558644237,5.57964482605755,5.57864102616802,5.57763835118709,5.57663456160036,5.57563211541888,5.57463442304381,5.57364177909716,5.57265116564395,5.57165953881715,5.57066670418297,5.56967488959315,5.56868593968664,5.56769935674246,5.5667130580931,5.56572566165517,5.56473771384606,5.56375076695688,116.899778554505,116.290830021553,252.529162289636,129.504694566448,0,0,35.8683443095039,115.807309233958,153.821854972644,127.286794094438,70.671038948959,45.107468935294,71.0219449885507,114.50958487299,129.633472477914,105.88075833853,73.0164231064189,65.2121145025957,86.3533625789963,110.881913855355,113.83007370159,95.6169767080536,77.7150359192308,77.9695250802254,93.3252576990144,106.098898086122,103.919888767899,91.2858485086416,82.4784485556223,85.7316037984392,95.9308732600596,101.764026091573,98.0521606274858,90.0636631795291,86.4380459545105,90.1538994056149
35,34.9977694862695,34.9899417231375,34.9770562990299,34.9621180415205,34.9468982660329,34.9321902763537,34.9182683762711,34.9051477637175,34.8926969993933,34.8807019594728,34.8689809866681,34.8574784777182,34.8462249429346,34.8352310173761,34.8244336979744,34.8137367914773,34.8030853754108,34.7924911645542,34.7819905568603,34.7715887334474,34.7612480116762,34.7509237435483,34.7406026039772,34.7303038923968,34.7200489136112,34.7098348291136,34.6996383332363,34.6894399038637,34.679240363627,34.6690543899273,34.6588916415978,34.6487466691965,34.6386061019745,34.6284626247857,34.6183204254504,1,119.834459955042,300.57867632116,400.814586370919,429.585901230185,424.107686807637,404.747374632183,381.866015869067,360.654335422092,344.706595098175,335.092491481394,328.975492368464,322.685285213499,315.263006944942,308.547767080212,304.490961611285,302.915703491881,301.885261906685,299.82857526193,296.951591788841,294.62626678693,293.728275751558,293.785574655541,293.649712851,292.737987895601,291.489138524654,290.71287198685,290.687304041543,290.958573519735,290.917126340336,290.428107446468,289.871714095159,289.65922344369,289.807918562022,289.993167893236,289.931587547248,120,25.9090628426252,25.8777912898244,25.8162308010216,24.3668433709255,22.3559491935652,20.3565972792712,18.613609981417,17.1962524548093,16.0919984874935,15.2421976030408,14.5787040297337,14.0473087996093,13.6072960130171,13.2330255247233,12.9111114645255,12.6350872622425,12.3988022065251,12.1932760682665,12.0093569636065,11.8410629671513,11.6865384577649,11.5462789228994,11.4197012512892,11.303693898757,11.194265141166,11.0889764540109,10.9880090222799,10.8928391768986,10.8038227277321,10.7193114706339,10.6369563708787,10.5556326404149,10.4761064723174,10.3998179065082,10.3270651475322,159,456.010110310652,699.399710824195,572.388035295953,468.410835355492,383.317938029195,313.688220666805,256.713072134317,210.091615336951,200.587411513619,241.130915480887,290.077455880615,303.101485818278,278.707624828625,252.622406642852,255.421793824744,282.558959415208,305.053189648156,303.108681972716,284.688849169914,272.783086272862,279.609172259256,296.114340274263,304.803619713003,298.926655951274,287.505637125345,283.534662645794,290.1713765786,299.236219995388,301.439219806782,295.964258566811,289.857735213971,289.557540596049,294.506208757969,298.949662568262,298.590546254796,7,6.9995538972539,6.9979883446275,6.99541125980599,6.9924236083041,6.98937965320658,6.98643805527075,6.98365367525422,6.98102955274349,6.97853939987867,6.97614039189456,6.97379619733362,6.97149569554364,6.96924498858692,6.96704620347522,6.96488673959488,6.96274735829546,6.96061707508216,6.95849823291084,6.95639811137206,6.95431774668948,6.95224960233524,6.95018474870967,6.94812052079544,6.94606077847937,6.94400978272225,6.94196696582272,6.93992766664727,6.93788798077275,6.9358480727254,6.93381087798546,6.93177832831955,6.9297493338393,6.92772122039491,6.92569252495713,6.92366408509008,359.525550611286,359.890370785614,0,0,0,0,0,0,31.6128030632394,84.9347069970054,102.329569183074,72.4935211485237,33.8092490635152,27.0531749715608,53.7001182299587,81.1171967566616,81.4299165150448,58.9674254243732,40.3963372699039,43.8937128830211,62.1788466821634,74.2271158472227,68.9086867712726,54.5752708537429,47.2796764884401,53.2125624263083,64.1225752448432,68.1315715106671,62.375450242043,54.3440017548427,52.5501114616432,57.7339975817022,63.4659877693745,63.8998724702755,59.4903636694407,55.525528392654
41,40.9940323080078,40.9759573711421,40.9499066087998,40.9209400077755,40.8918243593507,40.8637367428428,40.8370357853383,40.8116704830806,40.7874046686309,40.7640151341678,40.7413658274691,40.7193570730246,40.6978658631594,40.6767539952049,40.655918237045,40.6353163263973,40.6149407620604,40.5947727932494,40.574765118397,40.5548644987824,40.5350425642849,40.515300223549,40.4956446319536,40.4760666321549,40.4565415682746,40.4370482667746,40.4175829337483,40.3981539439669,40.3787658641904,40.3594110032671,40.340075971637,40.3207537943643,40.3014478668895,40.2821647794968,40.2629052348827,5,278.959734920134,551.879700227593,680.219985335595,712.045259384264,698.628109233085,668.123327016923,634.529271221575,605.114942864245,581.817632906919,562.81263132768,546.267246994205,532.263115163656,521.617963287973,514.155466668808,508.479101433248,503.197302409676,498.040633915426,493.699727195195,490.747277231582,488.904378006936,487.347087948314,485.553339564264,483.712709303778,482.340900029502,481.630358354436,481.256508589974,480.765214531299,480.039022172004,479.340394825349,478.95407869148,478.867802223796,478.818794428724,478.598329671187,478.254406721953,477.992430272627,169,45.9839838649797,45.7417105179122,44.6130854077645,41.6428465775091,38.0858721894639,34.720697429578,31.8487304639121,29.5354251411124,27.7064988721102,26.2450445589832,25.0801723289611,24.1707130380988,23.4518778101928,22.8436323754348,22.2929525195912,21.7937511660255,21.3645086547832,21.0107356807295,20.7097072881227,20.4286585772452,20.1524748492878,19.8905434369792,19.658896000106,19.4592125327619,19.2761352840014,19.0929904577351,18.9070355365599,18.728547770209,18.5670712353577,18.4206397362047,18.2785165876535,18.1327020884164,17.9851026283069,17.843648854787,17.7128554456844,233,265.68211847179,292.478641990162,239.293772101725,195.764327437475,160.152379202563,131.022212430851,116.975476958783,132.898800815027,161.923507887796,178.256820663415,172.936997157164,159.697572727195,157.035457609238,168.731906978954,182.843357268538,186.792642955996,180.291958538973,173.395029539171,174.413978961572,181.855358990144,187.816544774662,187.248769782367,182.570215845997,179.813720805187,181.823076427505,185.981131057122,187.928767084708,186.346734047277,183.729991336889,183.114144962922,184.882074704033,186.881463775937,187.119817361873,185.791083581417,184.633390491316,8.2,8.19880646160156,8.19519147422842,8.18998132175996,8.18418800155509,8.17836487187013,8.17274734856855,8.16740715706766,8.16233409661613,8.15748093372618,8.15280302683355,8.14827316549382,8.14387141460491,8.13957317263187,8.13535079904099,8.13118364740901,8.12706326527947,8.12298815241208,8.11895455864989,8.1149530236794,8.11097289975649,8.10700851285697,8.10306004470979,8.09912892639072,8.09521332643098,8.09130831365493,8.08740965335493,8.08351658674967,8.07963078879339,8.07575317283808,8.07188220065343,8.0680151943274,8.06415075887286,8.0602895733779,8.05643295589936,8.05258104697654,82.7002638634682,82.8388450415669,0,0,0,0,10.7953903567732,41.0497813047941,58.7009537198377,50.5137504644343,29.8894481134499,20.0788719768169,29.0945445602534,44.4056437981275,49.4156499510284,41.0295091372556,30.2876100417485,28.5456194273831,35.8978876840686,43.1896914407502,43.0480795410593,37.0376933664223,32.3867157683411,33.5693784073276,38.2760611353066,41.0502275310946,39.4445054354117,35.9395359623351,34.4802095909536,36.1635708169125,38.6707897514783,39.280734444141,37.7381320524034,36.0564012218812,35.9786423610217,37.2789882722666
