S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,Dlt_1,Dlt_2,Dlt_3,Dlt_4,Dlt_5,Dlt_6,Dlt_7,Dlt_8,Dlt_9,Dlt_10,Dlt_11,Dst_1,Dst_2,Dst_3,Dst_4,Dst_5,Dst_6,Dst_7,Dst_8,Dst_9,Dst_10,Dst_11,Dlnt_1,Dlnt_2,Dlnt_3,Dlnt_4,Dlnt_5,Dlnt_6,Dlnt_7,Dlnt_8,Dlnt_9,Dlnt_10,Dlnt_11,Su_1,Su_2,Su_3,Su_4,Su_5,Su_6,Su_7,Su_8,Su_9,Su_10,Su_11,lSlotted_1,lSlotted_2,lSlotted_3,lSlotted_4,lSlotted_5,lSlotted_6,lSlotted_7,lSlotted_8,lSlotted_9,lSlotted_10,lSlotted_11,lUnslotted_1,lUnslotted_2,lUnslotted_3,lUnslotted_4,lUnslotted_5,lUnslotted_6,lUnslotted_7,lUnslotted_8,lUnslotted_9,lUnslotted_10,lUnslotted_11
0,0,0,0,0,0,0,0,0,0,0,649.958682268151,389.896149550463,132.734073982549,54.6088810485643,101.636321692232,159.934034980197,214.346488194911,228.644818742218,210.94453146476,128.237505155275,72.213886386823,291.357091858337,193.703101545404,107.560331066019,135.213135302664,136.852634610274,144.542977701977,153.039654034205,134.192385494074,89.4831975416612,55.6465237450174,67.8787599065315,65.7807226793128,40.6566355972896,47.9800802944879,35.6898941617637,27.964816391308,33.6570460325728,38.2988490576882,27.26029740584,18.0063470882597,24.6029552300069,36.0052547406675,0.999999989053969,52.4742963167922,41.9794370414261,82.5165192528933,66.013215394745,98.4680826686662,78.7744661177755,108.256915686815,86.6055325303458,114.467727585653,91.574182063229,0,0,0,0,0,0,0,0,0,0,0,51.7942963272969,0,48.9329696220756,0,45.6575103617804,0,45.2373428078137,0,45.1833015718474,0,45.1761545885328
3.99999998047711,3.99999997416185,3.99999997380561,3.99999997359175,3.99999997331716,3.99999997299722,3.99999997266351,3.99999997235928,3.9999999721275,3.99999997199366,3.99999997194994,759.936776582728,459.377886719935,149.114407334197,84.247533389668,149.895525901345,220.513285283121,274.274728553857,272.591600087177,233.61398044846,137.027684382697,77.1154336020517,351.068128298818,213.871001768149,139.893347185783,169.487370999942,169.719997246826,175.512360851431,175.404138819988,145.128363762404,97.8789005667238,68.6950913472673,83.3016022171468,82.1402473078764,46.0022517426667,57.1335491432441,41.2524842955934,33.9844522036644,40.6086396013197,41.5943672750169,29.0252423297084,22.8388564447754,31.2709805670242,41.124900980095,0.999999975596392,52.4742963040644,41.979437019885,82.5165192267673,66.0132153530918,98.4680826178516,78.7744660532069,108.256915620427,86.6055324649761,114.467727529335,91.5741820172115,0.799999996095423,0.799999994832369,0.799999994761122,0.799999994718349,0.799999994663433,0.799999994599443,0.799999994532702,0.799999994471857,0.7999999944255,0.799999994398732,0.799999994389988,51.7942963281618,0,48.9329696220817,0,45.657510361779,0,45.2373428078181,0,45.1833015718426,0,45.1761545885324
3.99999995627702,3.99999994188373,3.99999994084881,3.99999993998486,3.99999993908813,3.9999999382293,3.99999993748216,3.99999993690683,3.99999993653246,3.99999993634513,3.99999993628798,917.251318784056,531.493899634543,179.016750235119,137.027010284194,225.604869227736,304.475774011201,347.15378214207,320.138937505452,256.612880648885,146.993717449971,84.5401660317172,453.585855410506,242.180305978773,186.117481391043,215.882258956994,211.621477584665,211.073665453372,198.184100604341,157.243701904418,110.355498908404,86.5792395620494,103.347503675726,106.769650650612,54.9249459207056,67.8191239874372,48.3274566060664,41.7976708517954,48.0338170135984,44.766517236987,32.1808709543519,29.5666309008799,39.0571356690205,46.8117378512076,5.99999967207762,56.1242167668032,44.8993733408368,84.8524682462603,67.8819745018963,99.9630898904224,79.9704718189797,109.213720205485,87.3709761132803,115.080082442014,92.0640659453903,0.799999991255403,0.799999988376747,0.799999988169761,0.799999987996972,0.799999987817627,0.799999987645861,0.799999987496433,0.799999987381366,0.799999987306493,0.799999987269025,0.799999987257596,52.0442170930542,0,48.932969622079,0,45.6575103617792,0,45.2373428078131,0,45.1833015718494,0,45.1761545885346
63.9999985712957,63.9999980679598,63.9999980123473,63.9999979655816,63.9999979245892,63.9999978910443,63.9999978658398,63.9999978488864,63.9999978390771,63.9999978344693,63.9999978327241,1201.91622084797,610.400392046315,238.807561063643,230.678495368611,340.829968356462,415.309697262397,431.429030622527,369.835829388928,280.412464346437,159.832617381001,96.8596855857689,617.668747712126,287.927879319573,252.800851460723,277.365550758286,262.59639615727,249.632406321294,221.280674525361,172.648369093354,129.290153930882,111.468845753814,130.395727412559,139.690749716281,69.0561858000622,80.39627843217,57.3425968518512,51.3957870472631,55.5473169102548,48.408692489681,37.5428556186994,38.5398864963263,48.105598756164,53.3392658495484,18.9999978792671,65.6142446278171,52.4913954171778,90.9260857640406,72.7408683200384,103.850204827183,83.0801636572542,111.701473623583,89.3611788132632,116.672244590289,93.3377956563229,12.7999997142591,12.799999613592,12.7999996024695,12.7999995931163,12.7999995849178,12.7999995782089,12.799999573168,12.7999995697773,12.7999995678154,12.7999995668939,12.7999995665448,52.6942467846427,0,48.9329696220793,0,45.6575103617831,0,45.2373428078178,0,45.1833015718464,0,45.1761545885379
230.998774118712,230.99877025648,230.998769641862,230.998769160784,230.998768787724,230.998768515189,230.998768330245,230.99876821555,230.998768151209,230.998768117312,230.998768096954,1717.27753191829,716.84220439563,360.073109826749,389.699509056056,505.878494156659,552.264071637308,523.687703346733,420.954334690552,307.286685765733,179.530170088074,119.199381187798,840.832746007396,365.855752444973,346.818729398922,354.750960954518,320.46620966269,289.499020016487,246.435836249081,195.189423859942,158.439128396304,146.946759140519,168.038703425932,177.02478897284,89.9416213993697,95.0613450621074,68.5624144985335,62.415742496221,63.1314934795588,53.6554301843787,46.0716238389596,50.1411210542428,58.6666982371911,61.0449872385677,27.9999944886609,72.1843215914693,57.7474563128721,95.1309336685679,76.1047461666786,106.541306846175,85.2330450504388,113.423778636567,90.7390227512902,117.774519706304,94.2196157131438,46.1997548237425,46.1997540512961,46.1997539283725,46.1997538321568,46.1997537575448,46.1997537030379,46.1997536660489,46.19975364311,46.1997536302417,46.1997536234625,46.1997536193908,53.1443275678541,0,48.9329692195952,0,45.6575103617783,0,45.2373428078132,0,45.1833015718458,0,45.1761545885294
27.9999983256473,27.9999973839034,27.9999971917352,27.9999970495313,27.9999969466938,27.9999968758783,27.9999968296586,27.9999968009023,27.9999967832226,27.9999967714398,27.9999967619595,2490.24960538589,904.770370668175,590.733904211207,637.26948177589,722.399316852268,708.982141323072,620.594199622097,476.149516764407,344.145474459492,215.406424059978,162.523116930635,1083.62276101451,493.651553820052,470.593546033242,444.171587293056,381.525202532401,331.248576384082,278.908062615993,231.460316816332,203.833791096971,198.577930565769,221.287605687747,212.235487116543,118.134004654432,111.531266855296,81.8868710527796,74.4757065096177,71.6560992041054,62.2326373602389,58.8388156659042,64.7993565706909,71.0743304159665,70.3109571787021,120.992557885985,140.06387294549,112.048449106485,138.571725659476,110.857377982872,134.343402223468,107.474720669968,131.217118791898,104.973694619255,129.162289082804,103.329831047581,5.59999966512946,5.59999947678069,5.59999943834704,5.59999940990626,5.59999938933876,5.59999937517567,5.59999936593173,5.59999936018045,5.59999935664452,5.59999935428796,5.59999935239189,57.7937959678464,0,48.9329692195971,0,45.6575012390307,0,45.2373428078132,0,45.1833336082715,0,45.1761545885275
34.9999972277884,34.9999951101333,34.9999945894533,34.9999942079333,34.9999939351775,34.9999937469055,34.9999936203496,34.9999935353645,34.999993475475,34.999993428649,34.9999933875523,3383.90654371263,1264.77947553971,976.156260243734,977.834150347392,978.250781449711,877.292391100246,725.31895661788,547.923090781421,408.760450957819,287.887572574095,248.501302603236,1302.9897428161,679.888604897435,615.353695874528,537.610282767649,444.882251944251,381.772252653699,329.626256234959,292.051189213251,274.455963637369,273.847748910154,295.993302666891,243.65902990231,151.666383134677,128.948886477762,97.1465561857107,88.0946485955448,83.3289692570757,76.3616565258547,76.9062814534493,82.8913770954219,85.6378472080096,81.4946097695727,158.987238209883,167.79306545605,134.230706040049,156.314894808264,125.049302230852,145.696948783133,116.55755639239,138.483386506629,110.786708020487,133.812699283566,107.050158641244,6.99999944555768,6.99999902202666,6.99999891789066,6.99999884158666,6.99999878703549,6.9999987493811,6.99999872406991,6.99999870707291,6.99999869509499,6.99999868572979,6.99999867751046,59.6936224070695,0,48.9329696220859,0,45.6575103617785,0,45.2373428078088,0,45.1833336082766,0,45.1761545885376
40.999996244341,40.9999923877127,40.9999912485349,40.9999903805193,40.9999897356836,40.9999892687933,40.9999889339372,40.9999886891384,40.9999885001429,40.9999883427565,40.9999882031437,4233.65485881237,1872.48006932338,1515.98052075542,1384.27719219559,1256.38487200695,1062.7873409481,862.177805250531,670.845172847806,539.461221152091,435.301633898875,413.115521801416,1526.88796305505,905.249569729261,762.027359032359,632.002203730003,521.067933044095,458.809473475484,416.556536036918,391.374208473985,380.83249136925,379.850991357575,396.186559015906,280.526906330885,185.546649728087,146.959744749301,115.402364942381,105.828237896715,101.658063204152,98.2718467135906,100.890358433518,104.397560236191,102.378768828009,94.734083847984,232.980984522954,221.794935871264,177.42532297989,190.868378501833,152.689970543867,167.807642958328,134.246107514049,152.634224811335,122.107376331119,142.869232329507,114.29538343112,8.19999924886821,8.19999847754254,8.19999824970698,8.19999807610385,8.19999794713672,8.19999785375866,8.19999778678743,8.19999773782767,8.19999770002859,8.1999976685513,8.19999764062874,63.3932328743538,0,48.9329692195942,0,45.6575103617862,0,45.2373428078152,0,45.1833336082763,0,45.176154588529
36.9999965087576,36.9999918046316,36.9999901217393,36.9999887476222,36.999987660112,36.9999868221467,36.9999861821306,36.9999856849965,36.9999852822201,36.9999849386048,36.9999846341694,5082.08550579537,2685.77362336723,2142.09412078987,1823.67917616811,1571.54027141567,1314.75960861208,1096.70976244498,913.055011649981,799.256182882183,711.654209052528,699.509218169234,1833.09120238946,1125.88045635652,903.305896117029,746.568817878059,639.407394481089,590.492008384516,560.443619212158,541.771911214332,528.480621438337,517.080607366796,518.937986248847,330.88779383232,215.626704363596,168.380455033605,140.540939582883,132.286579506361,130.131872800043,128.850541458071,130.00043831332,128.301652965591,120.66674437684,109.711398996273,529.941307468857,438.525136794046,350.790803057599,329.543287876801,263.61792266973,256.543898274716,205.227741796017,209.415358494735,167.528036336032,179.202397475771,143.358381154811,7.39999930175152,7.39999836092632,7.39999802434787,7.39999774952445,7.3999975320224,7.39999736442935,7.39999723642612,7.3999971369993,7.39999705644402,7.39999698772095,7.39999692683389,78.2412676505245,0,48.9329696220802,0,45.6575103617794,0,45.2373428078114,0,45.1833336082766,0,45.1761545885284
2528.93648070993,2466.32751197074,2506.68545738154,2498.62658899558,2500.23996625965,2499.92243097685,2499.98661235016,2499.97504444113,2499.9812474945,2499.98095817527,2499.98199452989,5981.09381222188,3541.14016824664,2797.17625390816,2334.62423703954,2016.97274061767,1743.45036492953,1532.2380071917,1359.50696491394,1251.11879610079,1158.38955049272,1130.04270557942,2188.55131658137,1328.53132677464,1075.7273022064,928.142582224352,837.498012514452,798.771019438637,768.098036177402,739.083096364316,706.93480413883,672.465538539838,651.218799641778,382.784868442735,246.01955315197,200.405911397432,178.050575927605,171.018877077824,168.977593341813,165.548427586979,161.098470567616,152.369218410782,139.341003582533,125.932754771273,333.960067915969,295.481251423018,236.363509880761,238.00725557906,190.39172244087,197.960177497341,158.357339502456,171.919394345646,137.531527577992,155.205500031178,124.16110981193,471.063519290067,533.672488029263,493.314542618463,501.373411004422,499.760033740351,500.077569023151,500.013387649837,500.024955558872,500.018752505499,500.01904182473,500.018005470113,68.4422281097423,0,48.9329696220744,0,45.6575103617748,0,45.2373428078194,0,45.1833336082753,0,45.1761545866957
